work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,SE,FT,data_engineering_and_architecture,107250,USD,107250,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,300000,USD,300000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,119000,USD,119000,US,0,US,M
2023,SE,FT,data_science_and_ml,285800,USD,285800,US,100,US,M
2023,SE,FT,data_science_and_ml,154600,USD,154600,US,100,US,M
2023,MI,FT,other_data_related,5000000,INR,60818,IN,50,IN,L
2023,EN,FT,data_analysis_and_visualization,30000,USD,30000,AR,100,US,S
2023,MI,FT,data_management_and_strategy,220000,USD,220000,US,0,US,M
2023,MI,FT,data_management_and_strategy,195000,USD,195000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,168400,USD,168400,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,105200,USD,105200,US,0,US,M
2023,MI,FT,data_analysis_and_visualization,206000,USD,206000,US,0,US,M
2023,MI,FT,data_analysis_and_visualization,160000,USD,160000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,200000,USD,200000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,175000,USD,175000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,231250,USD,231250,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,138750,USD,138750,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,153000,USD,153000,CA,100,CA,M
2023,SE,FT,data_engineering_and_architecture,94000,USD,94000,CA,100,CA,M
2023,SE,FT,data_engineering_and_architecture,240500,USD,240500,US,0,US,L
2023,SE,FT,data_engineering_and_architecture,123700,USD,123700,US,0,US,L
2023,SE,FT,data_engineering_and_architecture,160000,USD,160000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,90000,USD,90000,US,100,US,M
2023,EN,FT,data_science_and_ml,124234,USD,124234,US,0,US,M
2023,EN,FT,data_science_and_ml,74540,USD,74540,US,0,US,M
2023,MI,FT,data_analysis_and_visualization,109000,USD,109000,US,0,US,M
2023,MI,FT,data_analysis_and_visualization,79000,USD,79000,US,0,US,M
2022,SE,FT,data_science_and_ml,80000,EUR,84053,FR,50,FR,L
2023,MI,FT,data_science_and_ml,50000,USD,50000,AM,0,AM,S
2023,SE,FT,data_science_and_ml,275300,USD,275300,US,100,US,M
2023,SE,FT,data_science_and_ml,183500,USD,183500,US,100,US,M
2023,SE,FT,data_science_and_ml,275300,USD,275300,US,100,US,M
2023,SE,FT,data_science_and_ml,183500,USD,183500,US,100,US,M
2023,SE,FT,data_analysis_and_visualization,160000,USD,160000,US,100,US,M
2023,SE,FT,data_analysis_and_visualization,125600,USD,125600,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,170000,USD,170000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,120000,USD,120000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,225000,USD,225000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,140000,USD,140000,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,141290,USD,141290,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,74178,USD,74178,US,0,US,M
2023,SE,FT,data_science_and_ml,150000,USD,150000,US,0,US,M
2023,SE,FT,data_science_and_ml,120000,USD,120000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,85000,USD,85000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,75000,USD,75000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,220000,USD,220000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,160000,USD,160000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,205600,USD,205600,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,107500,USD,107500,US,100,US,M
2023,MI,FT,data_engineering_and_architecture,120000,USD,120000,US,0,US,M
2023,MI,FT,data_engineering_and_architecture,95000,USD,95000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,185900,USD,185900,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,129300,USD,129300,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,160000,USD,160000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,130000,USD,130000,US,100,US,M
2023,EN,FT,data_science_and_ml,1060000,INR,12893,IN,50,IN,S
2023,MI,FT,data_engineering_and_architecture,250000,USD,250000,US,0,US,M
2023,MI,FT,data_engineering_and_architecture,175000,USD,175000,US,0,US,M
2023,SE,FT,data_science_and_ml,136000,USD,136000,US,100,US,M
2023,SE,FT,data_science_and_ml,104000,USD,104000,US,100,US,M
2023,MI,FT,data_analysis_and_visualization,80000,USD,80000,US,0,US,M
2023,MI,FT,data_analysis_and_visualization,52500,USD,52500,US,0,US,M
2023,SE,FT,data_science_and_ml,110000,USD,110000,US,100,US,M
2023,SE,FT,data_science_and_ml,84000,USD,84000,US,100,US,M
2023,SE,FT,business_intelligence,125000,USD,125000,US,0,US,M
2023,SE,FT,business_intelligence,110000,USD,110000,US,0,US,M
2023,MI,FT,data_analysis_and_visualization,90000,USD,90000,US,0,US,M
2023,MI,FT,data_analysis_and_visualization,80000,USD,80000,US,0,US,M
2023,SE,FT,data_science_and_ml,200000,USD,200000,US,0,US,M
2023,SE,FT,data_science_and_ml,135000,USD,135000,US,0,US,M
2022,EN,FT,data_analysis_and_visualization,48000,USD,48000,US,50,US,L
2023,EN,FT,ai_development,120000,USD,120000,BA,50,BA,S
2023,SE,FT,data_engineering_and_architecture,130000,USD,130000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,75000,USD,75000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,252000,USD,252000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,129000,USD,129000,US,0,US,M
2023,MI,FT,data_analysis_and_visualization,150000,USD,150000,US,0,US,M
2023,MI,FT,data_analysis_and_visualization,100000,USD,100000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,226700,USD,226700,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,133300,USD,133300,US,0,US,M
2023,SE,FT,data_science_and_ml,190000,USD,190000,US,0,US,M
2023,SE,FT,data_science_and_ml,165000,USD,165000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,170000,USD,170000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,150000,USD,150000,US,100,US,M
2023,MI,FT,data_engineering_and_architecture,150000,USD,150000,US,0,US,M
2023,MI,FT,data_engineering_and_architecture,130000,USD,130000,US,0,US,M
2023,SE,FT,data_science_and_ml,225000,USD,225000,US,0,US,M
2023,SE,FT,data_science_and_ml,156400,USD,156400,US,0,US,M
2023,SE,FT,computer_vision,200000,USD,200000,US,100,US,S
2023,MI,FT,research_and_science,80000,USD,80000,KE,100,KE,S
2023,EN,FT,data_analysis_and_visualization,12000,EUR,12908,GR,50,GR,L
2022,EN,FT,ai_development,6000,EUR,6304,MK,0,MK,S
2023,MI,FT,data_analysis_and_visualization,1440000,INR,17515,IN,50,SG,M
2023,SE,FT,data_science_and_ml,257000,USD,257000,US,0,US,M
2023,SE,FT,data_science_and_ml,134000,USD,134000,US,0,US,M
2023,SE,FT,data_science_and_ml,72000,EUR,77453,LV,0,LV,M
2023,SE,FT,data_science_and_ml,36000,EUR,38726,LV,0,LV,M
2023,SE,FT,data_engineering_and_architecture,205600,USD,205600,US,0,US,L
2023,SE,FT,data_engineering_and_architecture,105700,USD,105700,US,0,US,L
2023,SE,FT,business_intelligence,140000,USD,140000,US,100,US,M
2023,SE,FT,business_intelligence,110000,USD,110000,US,100,US,M
2023,SE,FT,data_management_and_strategy,299500,USD,299500,US,0,US,M
2023,SE,FT,data_management_and_strategy,245100,USD,245100,US,0,US,M
2023,SE,FT,research_and_science,210000,USD,210000,US,0,US,M
2023,SE,FT,research_and_science,151800,USD,151800,US,0,US,M
2023,MI,FT,data_science_and_ml,50000,EUR,53787,RO,50,RO,L
2023,SE,FT,data_analysis_and_visualization,48000,EUR,51635,ES,0,ES,M
2023,SE,FT,data_analysis_and_visualization,38000,EUR,40878,ES,0,ES,M
2023,SE,FT,data_analysis_and_visualization,48000,EUR,51635,ES,0,ES,M
2023,SE,FT,data_analysis_and_visualization,38000,EUR,40878,ES,0,ES,M
2023,EN,FT,data_engineering_and_architecture,160000,USD,160000,US,0,US,M
2023,EN,FT,data_engineering_and_architecture,135000,USD,135000,US,0,US,M
2023,MI,FT,data_engineering_and_architecture,120000,USD,120000,US,100,US,M
2023,MI,FT,data_engineering_and_architecture,95000,USD,95000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,250000,USD,250000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,63000,USD,63000,US,100,US,M
2023,SE,FT,data_science_and_ml,237000,USD,237000,US,100,US,M
2023,SE,FT,data_science_and_ml,145000,USD,145000,US,100,US,M
2023,SE,FT,data_science_and_ml,130000,USD,130000,US,100,US,M
2023,SE,FT,data_science_and_ml,90000,USD,90000,US,100,US,M
2023,MI,FT,data_analysis_and_visualization,120000,USD,120000,US,100,US,M
2023,MI,FT,data_analysis_and_visualization,100000,USD,100000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,174500,USD,174500,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,113000,USD,113000,US,0,US,M
2023,MI,FT,data_science_and_ml,183310,USD,183310,US,0,US,M
2023,MI,FT,data_science_and_ml,183310,USD,183310,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,145000,USD,145000,US,100,US,M
2023,SE,FT,data_analysis_and_visualization,102500,USD,102500,US,100,US,M
2023,SE,FT,data_science_and_ml,210000,USD,210000,US,0,US,M
2023,SE,FT,data_science_and_ml,185000,USD,185000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,174500,USD,174500,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,113000,USD,113000,US,0,US,M
2023,SE,FT,research_and_science,122000,USD,122000,US,0,US,M
2023,SE,FT,research_and_science,94000,USD,94000,US,0,US,M
2023,SE,FT,data_science_and_ml,220000,USD,220000,US,0,US,M
2023,SE,FT,data_science_and_ml,146000,USD,146000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,300000,USD,300000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,130000,USD,130000,US,0,US,M
2023,MI,FT,data_science_and_ml,840000,THB,24722,TH,50,TH,L
2022,MI,FT,computer_vision,1250000,INR,15897,IN,100,IN,M
2023,SE,FT,research_and_science,145000,USD,145000,US,0,US,M
2023,SE,FT,research_and_science,128000,USD,128000,US,0,US,M
2023,SE,FT,data_science_and_ml,182000,USD,182000,US,0,US,M
2023,SE,FT,data_science_and_ml,140000,USD,140000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,122000,USD,122000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,94000,USD,94000,US,0,US,M
2023,SE,FT,data_science_and_ml,72000,EUR,77453,LV,0,LV,M
2023,SE,FT,data_science_and_ml,36000,EUR,38726,LV,0,LV,M
2023,EX,FT,data_science_and_ml,300000,USD,300000,US,0,US,M
2023,EX,FT,data_science_and_ml,200000,USD,200000,US,0,US,M
2023,MI,FT,data_analysis_and_visualization,135000,USD,135000,US,0,US,M
2023,MI,FT,data_analysis_and_visualization,105500,USD,105500,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,252000,USD,252000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,129000,USD,129000,US,0,US,M
2022,MI,FT,data_science_and_ml,110000,USD,110000,US,100,US,L
2023,SE,FT,data_science_and_ml,136000,USD,136000,US,100,US,M
2023,SE,FT,data_science_and_ml,104000,USD,104000,US,100,US,M
2023,SE,FT,data_science_and_ml,168000,USD,168000,US,100,US,M
2023,SE,FT,data_science_and_ml,130000,USD,130000,US,100,US,M
2023,MI,FT,data_analysis_and_visualization,65000,GBP,79225,GB,0,GB,M
2023,MI,FT,data_analysis_and_visualization,36050,GBP,43939,GB,0,GB,M
2023,MI,FT,data_engineering_and_architecture,120000,USD,120000,US,0,US,M
2023,MI,FT,data_engineering_and_architecture,95000,USD,95000,US,0,US,M
2023,SE,FT,data_science_and_ml,153400,USD,153400,US,0,US,M
2023,SE,FT,data_science_and_ml,122700,USD,122700,US,0,US,M
2023,SE,FT,data_science_and_ml,185000,USD,185000,US,0,US,M
2023,SE,FT,data_science_and_ml,160000,USD,160000,US,0,US,M
2023,SE,FT,data_science_and_ml,205000,USD,205000,US,100,US,M
2023,SE,FT,data_science_and_ml,185000,USD,185000,US,100,US,M
2023,SE,FT,data_science_and_ml,204500,USD,204500,US,0,US,M
2023,SE,FT,data_science_and_ml,142200,USD,142200,US,0,US,M
2023,MI,FT,data_science_and_ml,145000,USD,145000,US,0,US,M
2023,MI,FT,data_science_and_ml,87000,USD,87000,US,0,US,M
2023,EN,FT,data_science_and_ml,50000,USD,50000,IN,100,US,M
2023,SE,FT,data_science_and_ml,234100,USD,234100,US,100,US,M
2023,SE,FT,data_science_and_ml,203500,USD,203500,US,100,US,M
2023,SE,FT,data_science_and_ml,223800,USD,223800,US,0,US,M
2023,SE,FT,data_science_and_ml,172100,USD,172100,US,0,US,M
2023,SE,FT,data_science_and_ml,180000,USD,180000,US,0,US,M
2023,SE,FT,data_science_and_ml,150000,USD,150000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,232200,USD,232200,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,167200,USD,167200,US,100,US,M
2023,SE,FT,business_intelligence,197000,USD,197000,US,0,US,M
2023,SE,FT,business_intelligence,106000,USD,106000,US,0,US,M
2023,SE,FT,research_and_science,180000,USD,180000,US,0,US,M
2023,SE,FT,research_and_science,145000,USD,145000,US,0,US,M
2023,SE,FT,other_data_related,225000,USD,225000,US,0,US,M
2023,SE,FT,other_data_related,200000,USD,200000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,170000,USD,170000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,114000,USD,114000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,291500,USD,291500,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,180000,USD,180000,US,0,US,M
2023,EX,FT,data_engineering_and_architecture,196200,USD,196200,US,0,US,M
2023,EX,FT,data_engineering_and_architecture,150900,USD,150900,US,0,US,M
2023,SE,FT,data_science_and_ml,168400,USD,168400,US,0,US,M
2023,SE,FT,data_science_and_ml,105200,USD,105200,US,0,US,M
2023,MI,FT,data_engineering_and_architecture,95000,USD,95000,ES,100,ES,M
2023,MI,FT,data_engineering_and_architecture,80000,USD,80000,ES,100,ES,M
2023,MI,FT,data_analysis_and_visualization,116000,USD,116000,US,0,US,M
2023,MI,FT,data_analysis_and_visualization,72000,USD,72000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,207000,USD,207000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,167000,USD,167000,US,0,US,M
2023,SE,FT,data_science_and_ml,145000,USD,145000,US,0,US,M
2023,SE,FT,data_science_and_ml,135000,USD,135000,US,0,US,M
2023,MI,FT,data_engineering_and_architecture,105000,USD,105000,US,0,US,M
2023,MI,FT,data_engineering_and_architecture,70000,USD,70000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,180000,USD,180000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,115000,USD,115000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,133800,USD,133800,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,96100,USD,96100,US,100,US,M
2023,MI,FT,data_analysis_and_visualization,120000,USD,120000,US,0,US,M
2023,MI,FT,data_analysis_and_visualization,80000,USD,80000,US,0,US,M
2023,SE,FT,other_data_related,140000,USD,140000,US,0,US,M
2023,SE,FT,other_data_related,100000,USD,100000,US,0,US,M
2023,SE,FT,research_and_science,150000,USD,150000,US,0,US,M
2023,SE,FT,research_and_science,120000,USD,120000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,140000,USD,140000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,115000,USD,115000,US,100,US,M
2023,SE,FT,data_management_and_strategy,297300,USD,297300,US,100,US,M
2023,SE,FT,data_management_and_strategy,198200,USD,198200,US,100,US,M
2023,SE,FT,data_science_and_ml,297300,USD,297300,US,100,US,M
2023,SE,FT,data_science_and_ml,198200,USD,198200,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,202000,USD,202000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,135000,USD,135000,US,100,US,M
2023,SE,FT,data_science_and_ml,110000,USD,110000,US,100,US,M
2023,SE,FT,data_science_and_ml,84000,USD,84000,US,100,US,M
2023,MI,FT,data_science_and_ml,219000,USD,219000,US,50,US,L
2023,SE,FT,data_science_and_ml,230000,USD,230000,US,100,US,M
2023,SE,FT,data_science_and_ml,196000,USD,196000,US,100,US,M
2023,SE,FT,business_intelligence,140000,USD,140000,US,100,US,M
2023,SE,FT,business_intelligence,110000,USD,110000,US,100,US,M
2023,MI,FT,data_analysis_and_visualization,150000,USD,150000,US,0,US,M
2023,MI,FT,data_analysis_and_visualization,100000,USD,100000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,160000,USD,160000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,110000,USD,110000,US,0,US,M
2023,SE,FT,data_science_and_ml,185900,USD,185900,US,0,US,M
2023,SE,FT,data_science_and_ml,129300,USD,129300,US,0,US,M
2023,SE,FT,data_science_and_ml,126100,USD,126100,US,0,US,L
2023,SE,FT,data_science_and_ml,72000,USD,72000,US,0,US,L
2023,SE,FT,data_engineering_and_architecture,170000,USD,170000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,150000,USD,150000,US,100,US,M
2023,MI,FT,data_science_and_ml,175000,USD,175000,US,100,US,M
2023,MI,FT,data_science_and_ml,140000,USD,140000,US,100,US,M
2023,SE,FT,data_analysis_and_visualization,240500,USD,240500,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,137500,USD,137500,US,0,US,M
2023,MI,FT,data_science_and_ml,187500,USD,187500,US,0,US,M
2023,MI,FT,data_science_and_ml,165000,USD,165000,US,0,US,M
2023,MI,FT,data_science_and_ml,60000,GBP,73131,GB,0,GB,L
2022,EN,PT,data_analysis_and_visualization,24000,EUR,25216,ES,100,US,L
2023,SE,FT,research_and_science,210000,USD,210000,US,0,US,M
2023,SE,FT,research_and_science,165750,USD,165750,US,0,US,M
2023,SE,FT,data_science_and_ml,225000,USD,225000,US,100,US,M
2023,SE,FT,data_science_and_ml,165750,USD,165750,US,100,US,M
2023,MI,FT,data_science_and_ml,89700,GBP,109331,GB,0,GB,M
2023,MI,FT,data_science_and_ml,55250,GBP,67342,GB,0,GB,M
2023,SE,FT,data_science_and_ml,135000,USD,135000,US,100,US,M
2023,SE,FT,data_science_and_ml,115000,USD,115000,US,100,US,M
2023,SE,FT,nlp_engineer,275000,USD,275000,US,0,US,M
2023,SE,FT,nlp_engineer,175000,USD,175000,US,0,US,M
2023,SE,FT,data_science_and_ml,170000,USD,170000,US,100,US,M
2023,SE,FT,data_science_and_ml,140000,USD,140000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,175308,USD,175308,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,100706,USD,100706,US,0,US,M
2023,SE,FT,nlp_engineer,235000,USD,235000,US,0,US,M
2023,SE,FT,nlp_engineer,135000,USD,135000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,310000,USD,310000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,229000,USD,229000,US,0,US,M
2023,SE,FT,data_science_and_ml,289076,USD,289076,US,0,US,M
2023,SE,FT,data_science_and_ml,202353,USD,202353,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,65000,EUR,69923,PT,0,PT,M
2023,SE,FT,data_engineering_and_architecture,35000,EUR,37651,PT,0,PT,M
2023,MI,FT,data_science_and_ml,120000,USD,120000,US,100,US,M
2023,MI,FT,data_science_and_ml,100000,USD,100000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,226700,USD,226700,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,133300,USD,133300,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,125000,USD,125000,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,85000,USD,85000,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,130000,USD,130000,US,100,US,M
2023,SE,FT,data_analysis_and_visualization,80000,USD,80000,US,100,US,M
2023,MI,FT,data_engineering_and_architecture,120000,USD,120000,US,0,US,M
2023,MI,FT,data_engineering_and_architecture,100000,USD,100000,US,0,US,M
2021,SE,FT,data_science_and_ml,4000000,INR,54094,IN,100,IN,L
2022,MI,FT,data_analysis_and_visualization,1440000,INR,18314,IN,50,IN,L
2023,SE,FT,data_engineering_and_architecture,231250,USD,231250,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,138750,USD,138750,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,199000,USD,199000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,162000,USD,162000,US,0,US,M
2023,EN,FT,data_engineering_and_architecture,160000,USD,160000,US,0,US,M
2023,EN,FT,data_engineering_and_architecture,135000,USD,135000,US,0,US,M
2022,EN,FT,data_science_and_ml,100000,USD,100000,US,100,US,M
2023,SE,FT,research_and_science,200000,USD,200000,US,0,US,M
2023,SE,FT,research_and_science,150000,USD,150000,US,0,US,M
2023,EN,FT,data_science_and_ml,160000,USD,160000,US,0,US,M
2023,EN,FT,data_science_and_ml,120000,USD,120000,US,0,US,M
2023,SE,FT,research_and_science,250000,USD,250000,US,0,US,M
2023,SE,FT,research_and_science,200000,USD,200000,US,0,US,M
2023,EN,FT,research_and_science,150000,USD,150000,US,0,US,M
2023,EN,FT,research_and_science,120000,USD,120000,US,0,US,M
2023,SE,FT,data_science_and_ml,150000,USD,150000,US,0,US,M
2023,SE,FT,data_science_and_ml,100000,USD,100000,US,0,US,M
2022,SE,FT,data_management_and_strategy,133000,USD,133000,NL,0,NL,L
2023,SE,FT,data_science_and_ml,272550,USD,272550,US,0,US,M
2023,SE,FT,data_science_and_ml,198200,USD,198200,US,0,US,M
2023,SE,FT,data_science_and_ml,182000,USD,182000,US,0,US,M
2023,SE,FT,data_science_and_ml,140000,USD,140000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,200000,USD,200000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,160000,USD,160000,US,0,US,M
2023,SE,FT,data_science_and_ml,204500,USD,204500,US,0,US,M
2023,SE,FT,data_science_and_ml,142200,USD,142200,US,0,US,M
2023,MI,FT,data_science_and_ml,120000,USD,120000,US,0,US,M
2023,MI,FT,data_science_and_ml,105000,USD,105000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,187500,USD,187500,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,175000,USD,175000,US,100,US,M
2023,SE,FT,data_science_and_ml,204500,USD,204500,US,0,US,M
2023,SE,FT,data_science_and_ml,142200,USD,142200,US,0,US,M
2023,SE,FT,data_analysis_and_visualization,155000,USD,155000,US,100,US,M
2023,SE,FT,data_analysis_and_visualization,64000,USD,64000,US,100,US,M
2023,SE,FT,computer_vision,235000,USD,235000,US,0,US,M
2023,SE,FT,computer_vision,185000,USD,185000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,174500,USD,174500,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,113000,USD,113000,US,0,US,M
2023,SE,FT,data_science_and_ml,143100,USD,143100,CA,0,CA,M
2023,SE,FT,data_science_and_ml,113000,USD,113000,CA,0,CA,M
2023,SE,FT,data_science_and_ml,184000,USD,184000,US,100,US,M
2023,SE,FT,data_science_and_ml,142000,USD,142000,US,100,US,M
2023,SE,FT,data_science_and_ml,140000,USD,140000,US,0,US,M
2023,SE,FT,data_science_and_ml,120000,USD,120000,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,174500,USD,174500,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,113000,USD,113000,US,0,US,M
2023,SE,FT,data_science_and_ml,180560,USD,180560,US,0,US,M
2023,SE,FT,data_science_and_ml,115440,USD,115440,US,0,US,M
2023,SE,FT,data_science_and_ml,140000,USD,140000,US,0,US,M
2023,SE,FT,data_science_and_ml,120000,USD,120000,US,0,US,M
2023,SE,FT,research_and_science,248100,USD,248100,US,0,US,M
2023,SE,FT,research_and_science,145900,USD,145900,US,0,US,M
2023,SE,FT,data_science_and_ml,120000,USD,120000,CA,0,CA,M
2023,SE,FT,data_science_and_ml,110000,USD,110000,CA,0,CA,M
2023,SE,FT,data_engineering_and_architecture,291500,USD,291500,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,180000,USD,180000,US,0,US,M
2023,MI,FT,data_science_and_ml,62000,GBP,75569,GB,100,GB,M
2023,MI,FT,data_science_and_ml,52000,GBP,63380,GB,100,GB,M
2023,SE,FT,data_engineering_and_architecture,161800,USD,161800,US,0,US,M
2023,SE,FT,data_engineering_and_architecture,141600,USD,141600,US,0,US,M
2023,MI,FT,data_science_and_ml,48000,GBP,58505,GB,100,GB,M
2023,MI,FT,data_science_and_ml,38000,GBP,46316,GB,100,GB,M
2023,SE,FT,data_engineering_and_architecture,166000,USD,166000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,128000,USD,128000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,170000,USD,170000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,110000,USD,110000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,160000,USD,160000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,75000,USD,75000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,236000,USD,236000,US,100,US,M
2023,SE,FT,data_engineering_and_architecture,182000,USD,182000,US,100,US,M
2022,MI,FT,data_analysis_and_visualization,1125000,INR,14307,IN,100,IN,L
2022,EN,FT,data_science_and_ml,130000,USD,130000,US,0,US,M
2023,MI,FT,data_analysis_and_visualization,150000,USD,150000,US,0,US,M
2023,MI,FT,data_analysis_and_visualization,100000,USD,100000,US,0,US,M
2023,SE,FT,data_science_and_ml,261500,USD,261500,US,0,US,L
2023,SE,FT,data_science_and_ml,134500,USD,134500,US,0,US,L
2022,MI,FT,data_science_and_ml,1100000,INR,13989,IN,100,IN,L
2023,MI,FT,data_science_and_ml,130000,USD,130000,US,0,US,M
2023,MI,FT,data_science_and_ml,90000,USD,90000,US,0,US,M
2023,EN,FT,data_engineering_and_architecture,160000,USD,160000,US,0,US,M
2023,EN,FT,data_engineering_and_architecture,135000,USD,135000,US,0,US,M
2022,SE,FT,data_management_and_strategy,125000,USD,125000,US,100,US,L
2022,SE,FT,data_engineering_and_architecture,175000,USD,175000,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,155000,USD,155000,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,153600,USD,153600,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,106800,USD,106800,US,0,US,M
2022,SE,FT,data_science_and_ml,150000,USD,150000,US,0,US,M
2022,SE,FT,data_science_and_ml,140000,USD,140000,US,0,US,M
2022,SE,FT,research_and_science,122000,USD,122000,US,0,US,M
2022,SE,FT,research_and_science,94500,USD,94500,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,170000,USD,170000,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,130000,USD,130000,US,0,US,M
2022,SE,FT,research_and_science,145000,USD,145000,US,0,US,M
2022,SE,FT,research_and_science,128000,USD,128000,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,145000,USD,145000,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,100000,USD,100000,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,175000,USD,175000,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,120000,USD,120000,US,0,US,M
2022,SE,FT,data_engineering_and_architecture,145000,USD,145000,US,0,US,M
